frame_start, 99, frame_end, 139, speed, 20.6 
frame_start, 177, frame_end, 217, speed, 24.22 
frame_start, 255, frame_end, 295, speed, 29.25 
frame_start, 296, frame_end, 336, speed, 32.37 
frame_start, 345, frame_end, 385, speed, 32.04 
frame_start, 431, frame_end, 471, speed, 37.93 
frame_start, 466, frame_end, 506, speed, 42.4 
frame_start, 514, frame_end, 554, speed, 42.96 
frame_start, 555, frame_end, 595, speed, 43.4 
frame_start, 619, frame_end, 659, speed, 39.25 
frame_start, 694, frame_end, 734, speed, 44.57 
frame_start, 730, frame_end, 770, speed, 42.04 
frame_start, 840, frame_end, 880, speed, 44.36 
frame_start, 867, frame_end, 907, speed, 46.32 
frame_start, 904, frame_end, 944, speed, 43.13 
frame_start, 951, frame_end, 991, speed, 40.87 
frame_start, 997, frame_end, 1037, speed, 44.22 
frame_start, 1026, frame_end, 1066, speed, 44.7 
frame_start, 1085, frame_end, 1125, speed, 45.81 
frame_start, 1117, frame_end, 1157, speed, 44.83 
frame_start, 1154, frame_end, 1194, speed, 47.67 
frame_start, 1216, frame_end, 1256, speed, 45.95 
frame_start, 1268, frame_end, 1308, speed, 44.49 
frame_start, 1381, frame_end, 1421, speed, 42.45 
frame_start, 1417, frame_end, 1457, speed, 44.29 
frame_start, 1475, frame_end, 1515, speed, 46.09 
frame_start, 1515, frame_end, 1555, speed, 44.5 
frame_start, 2955, frame_end, 2995, speed, 21.98 
frame_start, 3065, frame_end, 3105, speed, 45.64 
frame_start, 3124, frame_end, 3164, speed, 48.06 
frame_start, 3196, frame_end, 3236, speed, 54.57 
frame_start, 3287, frame_end, 3327, speed, 48.74 
frame_start, 3411, frame_end, 3451, speed, 56.33 
frame_start, 3490, frame_end, 3530, speed, 62.5 
frame_start, 3645, frame_end, 3685, speed, 49.83 
frame_start, 3714, frame_end, 3754, speed, 57.08 
frame_start, 3734, frame_end, 3774, speed, 50.2 
frame_start, 3828, frame_end, 3868, speed, 50.37 
frame_start, 3894, frame_end, 3934, speed, 47.06 
frame_start, 3968, frame_end, 4008, speed, 47.13 
frame_start, 3995, frame_end, 4035, speed, 44.64 
frame_start, 4098, frame_end, 4138, speed, 52.72 
frame_start, 4165, frame_end, 4205, speed, 53.58 
frame_start, 4262, frame_end, 4302, speed, 50.02 
frame_start, 4328, frame_end, 4368, speed, 55.4 
frame_start, 4381, frame_end, 4421, speed, 60.56 
frame_start, 5553, frame_end, 5593, speed, 22.4 
frame_start, 5624, frame_end, 5664, speed, 26.57 
frame_start, 5685, frame_end, 5725, speed, 29.79 
frame_start, 5737, frame_end, 5777, speed, 33.39 
frame_start, 5794, frame_end, 5834, speed, 31.86 
frame_start, 5874, frame_end, 5914, speed, 33.33 
frame_start, 5922, frame_end, 5962, speed, 33.14 
frame_start, 5944, frame_end, 5984, speed, 33.14 
frame_start, 5993, frame_end, 6033, speed, 34.85 
frame_start, 6085, frame_end, 6125, speed, 42.55 
frame_start, 6149, frame_end, 6189, speed, 48.19 
frame_start, 6187, frame_end, 6227, speed, 46.01 
frame_start, 6254, frame_end, 6294, speed, 52.13 
frame_start, 6303, frame_end, 6343, speed, 47.12 
frame_start, 6345, frame_end, 6385, speed, 47.27 
frame_start, 6631, frame_end, 6671, speed, 36.46 
frame_start, 6673, frame_end, 6713, speed, 36.11 
frame_start, 6747, frame_end, 6787, speed, 42.38 
frame_start, 6851, frame_end, 6891, speed, 44.01 
frame_start, 6959, frame_end, 6999, speed, 48.5 
frame_start, 7025, frame_end, 7065, speed, 51.2 
frame_start, 7068, frame_end, 7108, speed, 53.17 
frame_start, 8315, frame_end, 8355, speed, 14.8 
frame_start, 8395, frame_end, 8435, speed, 21.01 
frame_start, 8478, frame_end, 8518, speed, 22.74 
frame_start, 8551, frame_end, 8591, speed, 25.72 
frame_start, 8605, frame_end, 8645, speed, 24.99 
frame_start, 8662, frame_end, 8702, speed, 26.42 
frame_start, 8764, frame_end, 8804, speed, 29.86 
frame_start, 8820, frame_end, 8860, speed, 30.26 
frame_start, 8861, frame_end, 8901, speed, 31.14 
frame_start, 8901, frame_end, 8941, speed, 29.27 
frame_start, 8946, frame_end, 8986, speed, 30.31 
frame_start, 8990, frame_end, 9030, speed, 31.87 
frame_start, 9076, frame_end, 9116, speed, 33.23 
frame_start, 9105, frame_end, 9145, speed, 32.02 
frame_start, 9153, frame_end, 9193, speed, 35.04 
frame_start, 9183, frame_end, 9223, speed, 37.9 
frame_start, 9231, frame_end, 9271, speed, 33.81 
frame_start, 9335, frame_end, 9375, speed, 43.24 
frame_start, 9391, frame_end, 9431, speed, 45.51 
frame_start, 9461, frame_end, 9501, speed, 38.37 
frame_start, 9532, frame_end, 9572, speed, 39.55 
frame_start, 9567, frame_end, 9607, speed, 40.04 
frame_start, 9624, frame_end, 9664, speed, 45.69 
frame_start, 9686, frame_end, 9726, speed, 47.02 
frame_start, 9771, frame_end, 9811, speed, 44.44 
frame_start, 10982, frame_end, 11022, speed, 17.72 
frame_start, 11108, frame_end, 11148, speed, 19.0 
frame_start, 11156, frame_end, 11196, speed, 23.4 
frame_start, 11230, frame_end, 11270, speed, 25.55 
frame_start, 11311, frame_end, 11351, speed, 37.75 
frame_start, 11358, frame_end, 11398, speed, 40.85 
frame_start, 11521, frame_end, 11561, speed, 61.31 
frame_start, 11574, frame_end, 11614, speed, 57.49 
frame_start, 11774, frame_end, 11814, speed, 45.54 
frame_start, 11847, frame_end, 11887, speed, 48.66 
frame_start, 11909, frame_end, 11949, speed, 47.17 
frame_start, 11953, frame_end, 11993, speed, 46.58 
frame_start, 11984, frame_end, 12024, speed, 44.06 
frame_start, 12044, frame_end, 12084, speed, 46.87 
frame_start, 12090, frame_end, 12130, speed, 49.32 
frame_start, 12131, frame_end, 12171, speed, 55.24 
frame_start, 12228, frame_end, 12268, speed, 44.54 
frame_start, 12376, frame_end, 12416, speed, 39.2 
frame_start, 12448, frame_end, 12488, speed, 45.64 
frame_start, 13672, frame_end, 13712, speed, 16.82 
frame_start, 13746, frame_end, 13786, speed, 22.24 
frame_start, 13817, frame_end, 13857, speed, 27.23 
frame_start, 13910, frame_end, 13950, speed, 28.08 
frame_start, 13964, frame_end, 14004, speed, 31.59 
frame_start, 14023, frame_end, 14063, speed, 32.25 
frame_start, 14070, frame_end, 14110, speed, 33.39 
frame_start, 14108, frame_end, 14148, speed, 29.71 
frame_start, 14198, frame_end, 14238, speed, 32.73 
frame_start, 14227, frame_end, 14267, speed, 31.74 
