frame_start, 181, frame_end, 221, speed, 45.83 
frame_start, 285, frame_end, 325, speed, 40.57 
frame_start, 323, frame_end, 363, speed, 42.32 
frame_start, 399, frame_end, 439, speed, 46.9 
frame_start, 472, frame_end, 512, speed, 47.05 
frame_start, 525, frame_end, 565, speed, 43.57 
frame_start, 593, frame_end, 633, speed, 45.66 
frame_start, 698, frame_end, 738, speed, 47.53 
frame_start, 736, frame_end, 776, speed, 45.25 
frame_start, 768, frame_end, 808, speed, 44.3 
frame_start, 1873, frame_end, 1913, speed, 16.38 
frame_start, 2035, frame_end, 2075, speed, 25.64 
frame_start, 2112, frame_end, 2152, speed, 28.0 
frame_start, 2168, frame_end, 2208, speed, 32.59 
frame_start, 2208, frame_end, 2248, speed, 33.25 
frame_start, 2244, frame_end, 2284, speed, 31.77 
frame_start, 2306, frame_end, 2346, speed, 35.26 
frame_start, 2338, frame_end, 2378, speed, 37.2 
frame_start, 2441, frame_end, 2481, speed, 53.37 
frame_start, 2504, frame_end, 2544, speed, 53.87 
frame_start, 2568, frame_end, 2608, speed, 54.63 
frame_start, 2661, frame_end, 2701, speed, 57.76 
frame_start, 2702, frame_end, 2742, speed, 46.6 
frame_start, 2738, frame_end, 2778, speed, 45.37 
frame_start, 2873, frame_end, 2913, speed, 48.21 
frame_start, 2916, frame_end, 2956, speed, 46.37 
frame_start, 3062, frame_end, 3102, speed, 52.89 
frame_start, 3099, frame_end, 3139, speed, 51.93 
frame_start, 4407, frame_end, 4447, speed, 24.2 
frame_start, 4463, frame_end, 4503, speed, 25.6 
frame_start, 4541, frame_end, 4581, speed, 32.79 
frame_start, 4606, frame_end, 4646, speed, 35.66 
frame_start, 4649, frame_end, 4689, speed, 39.36 
frame_start, 4682, frame_end, 4722, speed, 40.06 
frame_start, 4716, frame_end, 4756, speed, 43.76 
frame_start, 4765, frame_end, 4805, speed, 40.73 
frame_start, 4808, frame_end, 4848, speed, 41.95 
frame_start, 5110, frame_end, 5150, speed, 44.15 
frame_start, 5190, frame_end, 5230, speed, 44.62 
frame_start, 5233, frame_end, 5273, speed, 46.9 
frame_start, 5294, frame_end, 5334, speed, 52.32 
frame_start, 5350, frame_end, 5390, speed, 50.87 
frame_start, 5370, frame_end, 5410, speed, 48.92 
frame_start, 5553, frame_end, 5593, speed, 52.13 
frame_start, 6686, frame_end, 6726, speed, 18.22 
frame_start, 6755, frame_end, 6795, speed, 21.69 
frame_start, 6854, frame_end, 6894, speed, 25.7 
frame_start, 6927, frame_end, 6967, speed, 33.09 
frame_start, 6999, frame_end, 7039, speed, 42.54 
frame_start, 7080, frame_end, 7120, speed, 40.78 
frame_start, 7129, frame_end, 7169, speed, 45.34 
frame_start, 7241, frame_end, 7281, speed, 47.88 
frame_start, 7271, frame_end, 7311, speed, 49.24 
frame_start, 7384, frame_end, 7424, speed, 50.87 
frame_start, 7474, frame_end, 7514, speed, 51.04 
frame_start, 7533, frame_end, 7573, speed, 50.97 
frame_start, 7651, frame_end, 7691, speed, 50.88 
frame_start, 7705, frame_end, 7745, speed, 46.97 
frame_start, 7756, frame_end, 7796, speed, 50.45 
frame_start, 7789, frame_end, 7829, speed, 50.87 
frame_start, 7902, frame_end, 7942, speed, 52.69 
frame_start, 9161, frame_end, 9201, speed, 22.45 
frame_start, 9339, frame_end, 9379, speed, 53.93 
frame_start, 9501, frame_end, 9541, speed, 53.62 
frame_start, 9552, frame_end, 9592, speed, 45.63 
frame_start, 9645, frame_end, 9685, speed, 44.33 
frame_start, 9668, frame_end, 9708, speed, 42.79 
frame_start, 9698, frame_end, 9738, speed, 44.59 
frame_start, 9802, frame_end, 9842, speed, 52.22 
frame_start, 9823, frame_end, 9863, speed, 47.25 
frame_start, 9886, frame_end, 9926, speed, 45.08 
frame_start, 9950, frame_end, 9990, speed, 52.77 
frame_start, 10049, frame_end, 10089, speed, 43.16 
frame_start, 10095, frame_end, 10135, speed, 46.67 
frame_start, 10160, frame_end, 10200, speed, 48.29 
frame_start, 10187, frame_end, 10227, speed, 45.25 
frame_start, 10231, frame_end, 10271, speed, 44.9 
frame_start, 10312, frame_end, 10352, speed, 60.82 
frame_start, 11512, frame_end, 11552, speed, 20.61 
frame_start, 11727, frame_end, 11767, speed, 48.21 
frame_start, 11800, frame_end, 11840, speed, 45.54 
frame_start, 11857, frame_end, 11897, speed, 51.42 
frame_start, 11896, frame_end, 11936, speed, 51.71 
frame_start, 11932, frame_end, 11972, speed, 49.8 
frame_start, 12006, frame_end, 12046, speed, 52.12 
