frame_start, 20, frame_end, 60, speed, 46.35 
frame_start, 113, frame_end, 153, speed, 50.41 
frame_start, 134, frame_end, 174, speed, 48.1 
frame_start, 317, frame_end, 357, speed, 49.31 
frame_start, 372, frame_end, 412, speed, 52.15 
frame_start, 1693, frame_end, 1733, speed, 24.1 
frame_start, 1762, frame_end, 1802, speed, 26.75 
frame_start, 1817, frame_end, 1857, speed, 29.24 
frame_start, 1880, frame_end, 1920, speed, 34.57 
frame_start, 1958, frame_end, 1998, speed, 37.1 
frame_start, 2021, frame_end, 2061, speed, 40.48 
frame_start, 2056, frame_end, 2096, speed, 41.52 
frame_start, 2117, frame_end, 2157, speed, 39.68 
frame_start, 2193, frame_end, 2233, speed, 37.38 
frame_start, 2361, frame_end, 2401, speed, 51.04 
frame_start, 2433, frame_end, 2473, speed, 48.67 
frame_start, 2589, frame_end, 2629, speed, 50.25 
frame_start, 2667, frame_end, 2707, speed, 45.35 
frame_start, 2705, frame_end, 2745, speed, 46.2 
frame_start, 2761, frame_end, 2801, speed, 43.54 
frame_start, 2801, frame_end, 2841, speed, 38.1 
frame_start, 2841, frame_end, 2881, speed, 39.32 
frame_start, 2882, frame_end, 2922, speed, 43.48 
frame_start, 3168, frame_end, 3208, speed, 51.74 
frame_start, 4391, frame_end, 4431, speed, 18.68 
frame_start, 4452, frame_end, 4492, speed, 23.89 
frame_start, 4527, frame_end, 4567, speed, 35.41 
frame_start, 4641, frame_end, 4681, speed, 42.78 
frame_start, 4703, frame_end, 4743, speed, 45.47 
frame_start, 4754, frame_end, 4794, speed, 45.26 
frame_start, 4811, frame_end, 4851, speed, 42.15 
frame_start, 4846, frame_end, 4886, speed, 44.2 
frame_start, 4906, frame_end, 4946, speed, 41.66 
frame_start, 4953, frame_end, 4993, speed, 42.47 
frame_start, 5010, frame_end, 5050, speed, 48.17 
frame_start, 5096, frame_end, 5136, speed, 53.37 
frame_start, 5191, frame_end, 5231, speed, 46.81 
frame_start, 5237, frame_end, 5277, speed, 46.84 
frame_start, 5261, frame_end, 5301, speed, 47.29 
frame_start, 5321, frame_end, 5361, speed, 49.87 
frame_start, 5359, frame_end, 5399, speed, 45.9 
frame_start, 5406, frame_end, 5446, speed, 43.2 
frame_start, 5454, frame_end, 5494, speed, 46.46 
frame_start, 5525, frame_end, 5565, speed, 48.7 
frame_start, 5805, frame_end, 5845, speed, 52.54 
frame_start, 5836, frame_end, 5876, speed, 54.05 
frame_start, 7069, frame_end, 7109, speed, 25.45 
frame_start, 7135, frame_end, 7175, speed, 24.36 
frame_start, 7218, frame_end, 7258, speed, 34.07 
frame_start, 7262, frame_end, 7302, speed, 38.32 
frame_start, 7330, frame_end, 7370, speed, 52.07 
frame_start, 7407, frame_end, 7447, speed, 50.89 
frame_start, 7433, frame_end, 7473, speed, 51.95 
frame_start, 7500, frame_end, 7540, speed, 49.49 
frame_start, 7548, frame_end, 7588, speed, 53.16 
frame_start, 7623, frame_end, 7663, speed, 54.57 
frame_start, 7670, frame_end, 7710, speed, 54.98 
frame_start, 7743, frame_end, 7783, speed, 50.18 
frame_start, 7807, frame_end, 7847, speed, 48.13 
frame_start, 7857, frame_end, 7897, speed, 49.59 
frame_start, 8002, frame_end, 8042, speed, 53.87 
frame_start, 8038, frame_end, 8078, speed, 48.22 
frame_start, 8118, frame_end, 8158, speed, 52.61 
frame_start, 8213, frame_end, 8253, speed, 53.87 
frame_start, 8313, frame_end, 8353, speed, 54.58 
frame_start, 8415, frame_end, 8455, speed, 49.02 
frame_start, 8451, frame_end, 8491, speed, 54.07 
frame_start, 8543, frame_end, 8583, speed, 62.4 
frame_start, 9812, frame_end, 9852, speed, 20.8 
frame_start, 9881, frame_end, 9921, speed, 27.51 
frame_start, 9931, frame_end, 9971, speed, 29.21 
frame_start, 10003, frame_end, 10043, speed, 45.59 
frame_start, 10043, frame_end, 10083, speed, 49.08 
frame_start, 10136, frame_end, 10176, speed, 49.96 
frame_start, 10172, frame_end, 10212, speed, 49.15 
frame_start, 10224, frame_end, 10264, speed, 44.27 
frame_start, 10261, frame_end, 10301, speed, 44.35 
frame_start, 10314, frame_end, 10354, speed, 46.88 
